N,Lmax,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
24,20,9999,202,3136,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3137,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3138,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3139,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3140,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3141,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3142,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3143,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3144,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3145,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3146,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3147,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3148,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3149,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3150,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3151,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3152,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3153,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3154,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3155,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3156,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3157,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3158,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3159,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3160,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3161,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3162,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3163,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3164,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3165,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3166,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3167,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3168,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3169,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3170,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3171,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3172,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3173,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3174,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3175,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3176,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3177,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3178,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3179,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3180,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3181,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3182,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3183,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3184,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3185,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3186,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3187,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3188,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3189,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3190,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3191,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3192,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3193,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3194,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3195,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3196,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3197,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3198,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3199,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3200,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3201,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3202,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3203,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3204,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3205,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3206,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3207,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3208,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3209,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3210,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3211,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3212,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3213,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3214,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3215,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3216,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3217,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3218,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3219,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3220,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3221,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3222,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3223,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3224,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3225,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3226,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3227,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3228,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3229,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3230,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3231,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3232,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3233,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3234,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3235,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3236,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3237,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3238,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3239,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3240,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3241,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3242,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3243,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3244,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3245,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3246,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3247,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3248,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3249,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3250,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3251,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3252,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3253,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3254,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3255,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3256,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3257,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3258,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3259,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3260,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3261,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3262,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3263,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3264,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3265,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3266,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3267,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3268,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3269,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3270,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3271,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3272,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3273,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3274,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3275,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3276,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3277,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3278,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3279,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3280,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3281,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3282,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3283,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3284,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3285,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3286,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3287,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3288,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3289,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3290,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3291,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3292,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3293,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3294,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3295,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3296,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3297,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3298,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3299,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3300,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3301,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3302,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3303,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3304,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3305,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3306,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3307,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3308,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3309,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3310,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3311,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3312,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3313,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3314,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3315,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3316,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3317,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3318,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3319,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3320,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3321,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3322,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3323,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3324,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3325,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3326,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3327,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3328,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3329,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3330,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3331,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3332,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3333,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3334,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3335,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3336,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3337,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3338,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3339,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3340,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3341,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3342,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3343,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3344,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3345,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3346,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3347,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3348,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3349,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3350,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3351,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3352,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3353,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3354,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3355,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3356,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3357,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3358,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3359,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3360,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3361,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3362,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3363,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3364,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3365,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3366,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3367,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3368,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3369,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3370,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3371,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3372,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3373,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3374,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3375,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3376,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3377,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3378,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3379,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3380,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3381,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3382,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3383,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3384,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3385,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3386,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3387,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3388,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3389,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3390,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3391,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3392,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3393,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3394,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3395,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3396,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3397,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3398,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3399,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3400,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3401,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3402,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3403,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3404,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3405,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3406,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3407,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3408,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3409,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3410,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3411,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3412,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3413,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3414,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3415,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3416,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3417,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3418,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3419,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3420,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3421,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3422,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3423,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3424,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3425,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3426,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3427,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3428,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3429,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3430,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3431,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3432,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3433,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3434,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3435,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3436,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3437,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3438,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3439,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3440,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3441,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3442,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3443,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
24,20,9999,202,3444,9.999999999988128e-16,9.999999999989454e-16,9.9999999999875e-16
